SMILE,R group Smiles,Name_Stanley,Comments (Stanley),Name_Aaron,Comments (Aaron),Comments (after matching),Important comments for Group Meeting,"40, 67, 97,208,225"
O=C(c1cc(F)c(F)cc1C/1=C(C#N)/C#N)C1=C/c1cc(C(c2ccc(CCCCCC)cc2)2c3ccc(CCCCCC)cc3)c(c3c2c2ccc(c4c52)c(C(c2ccc(CCCCCC)cc2)(c2c6sc(/C=C7/C(c8c(C7=O)cc(F)c(F)c8)=C(C#N)/C#N)c2)c2ccc(CCCCCC)cc2)c6cc4ccc5c3)s1,O=C(c1cc(F)c(F)cc1C/1=C(C#N)/C#N)C1=C/c1cc(C(c2ccc([R14])cc2)2c3ccc([R14])cc3)c(c3c2c2ccc(c4c52)c(C(c2ccc([R14])cc2)(c2c6sc(/C=C7/C(c8c(C7=O)cc(F)c(F)c8)=C(C#N)/C#N)c2)c2ccc([R14])cc2)c6cc4ccc5c3)s1,Py-2,,Py-2,,,,
O=C(/C(S1)=C/c2ccc(c3cc4n(CC(CC)CCCC)c5cc6c7ccc(c8ccc(/C=C9SC(N(CC)C\9=O)=S)c9c8nsn9)cc7n(CC(CC)CCCC)c6cc5c4cc3)c3c2nsn3)N(CC)C1=S,O=C(/C(S1)=C/c2ccc(c3cc4n([R4])c5cc6c7ccc(c8ccc(/C=C9SC(N(CC)C\9=O)=S)c9c8nsn9)cc7n([R4])c6cc5c4cc3)c3c2nsn3)N(CC)C1=S,ICz-Rd2,,ICz-Rd2,,,,
O=C(/C(S/1)=C/c2ccc(c3cc4n(CC(CC)CCCC)c5cc6c7ccc(c8ccc(/C=C9S/C(N(CC)C\9=O)=C(C#N)/C#N)c9c8nsn9)cc7n(CC(CC)CCCC)c6cc5c4cc3)c3c2nsn3)N(CC)C1=C(C#N)/C#N,O=C(/C(S/1)=C/c2ccc(c3cc4n([R4])c5cc6c7ccc(c8ccc(/C=C9S/C(N(CC)C\9=O)=C(C#N)/C#N)c9c8nsn9)cc7n([R4])c6cc5c4cc3)c3c2nsn3)N(CC)C1=C(C#N)/C#N,ICz-RdCN2,,ICz-RdCN2,,,,
O=C1c2c(C(/C1=C/c1sc3c(C(CC(CC)CCCC)(CC(CC)CCCC)c4cc(c5sc(c6cc(C7(CC(CC)CCCC)CC(CC)CCCC)c(c8c7cc(/C=C7C(c9ccccc9C\7=C(C#N)\C#N)=O)s8)s6)c(F)c5F)sc43)c1)=C(C#N)\C#N)cccc2,O=C1c2c(C(/C1=C/c1sc3c(C([R4])([R4])c4cc(c5sc(c6cc(C7([R4])[R4])c(c8c7cc(/C=C7C(c9ccccc9C\7=C(C#N)\C#N)=O)s8)s6)c(F)c5F)sc43)c1)=C(C#N)\C#N)cccc2,DF-TCIC,,DF-TCIC,,,,
O=C1c2c(C(/C1=C/c1sc3c(C(CC(CC)CCCC)(CC(CC)CCCC)c4cc(c5sc(c6cc(C7(CC(CC)CCCC)CC(CC)CCCC)c(c8c7cc(/C=C7C(c9cc(F)c(F)cc9C\7=C(C#N)\C#N)=O)s8)s6)c(F)c5F)sc43)c1)=C(C#N)\C#N)cc(F)c(F)c2,O=C1c2c(C(/C1=C/c1sc3c(C([R4])([R4])c4cc(c5sc(c6cc(C7([R4])[R4])c(c8c7cc(/C=C7C(c9cc(F)c(F)cc9C\7=C(C#N)\C#N)=O)s8)s6)c(F)c5F)sc43)c1)=C(C#N)\C#N)cc(F)c(F)c2,HF-TCIC,,HF-TCIC,,,,
O=C(c1cc(Cl)c(Cl)cc1C/1=C(C#N)/C#N)C1=C/c1sc2c3c(c4cc5c(c6sc7cc(/C=C8C(c9cc(Cl)c(Cl)cc9C\8=C(C#N)\C#N)=O)sc7c6C(c6cc(OCCCCCC)ccc6)5c5cccc(OCCCCCC)c5)cc4C3(c3cc(OCCCCCC)ccc3)c3cccc(OCCCCCC)c3)sc2c1,O=C(c1cc(Cl)c(Cl)cc1C/1=C(C#N)/C#N)C1=C/c1sc2c3c(c4cc5c(c6sc7cc(/C=C8C(c9cc(Cl)c(Cl)cc9C\8=C(C#N)\C#N)=O)sc7c6C(c6cc(O[R14])ccc6)5c5cccc(O[R14])c5)cc4C3(c3cc(O[R14])ccc3)c3cccc(O[R14])c3)sc2c1,m-ITIC-OR-4Cl,,m-ITIC-OR-4Cl,,,,
O=C1N(CC(CC)CCCC)C(c2c1c(c1sc(c3c4cccc5c4c(C(N(CC(CC)CCCC)C5=O)=O)cc3)cc1)c1nsnc1c2c1ccc(c2ccc3c4c2cccc4C(N(C3=O)CC(CC)CCCC)=O)s1)=O,O=C1N([R4])C(c2c1c(c1sc(c3c4cccc5c4c(C(N([R4])C5=O)=O)cc3)cc1)c1nsnc1c2c1ccc(c2ccc3c4c2cccc4C(N(C3=O)[R4])=O)s1)=O,BIBT-NI,,BIBT-NI,,,,
O=C(C1=CC=CC=C1C/1=C(C#N)/C#N)C1=C/C(S1)=CC2=C1C1=C(S2)C2=CC3=C(C(SC4=C5SC(/C=C6C(C7=CC=CC=C7C\6=C(C#N)\C#N)=O)=C4)=C5C(C(S4)=CC=C4CCCCCC)3C3=CC=C(CCCCCC)S3)C=C2C1(C1=CC=C(CCCCCC)S1)C1=CC=C(CCCCCC)S1,O=C(C1=CC=CC=C1C/1=C(C#N)/C#N)C1=C/C(S1)=CC2=C1C1=C(S2)C2=CC3=C(C(SC4=C5SC(/C=C6C(C7=CC=CC=C7C\6=C(C#N)\C#N)=O)=C4)=C5C(C(S4)=CC=C4[R14])3C3=CC=C([R14])S3)C=C2C1(C1=CC=C([R14])S1)C1=CC=C([R14])S1,ITIC-Th,,ITIC-Th,,,,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)s3)c3cc4c(cc3c3sc5cc(C=C6C(=O)c7cc(F)ccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)s2)(c2ccc(CCCCCC)s2)c2c3sc(C=C5C(=O)c6cc(F)ccc6C5=C(C#N)C#N)cc3sc24)s1,*c1ccc(C2(c3ccc(*)s3)c3cc4c(cc3c3sc5cc(C=C6C(=O)c7cc(F)ccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(*)s2)(c2ccc(*)s2)c2c3sc(C=C5C(=O)c6cc(F)ccc6C5=C(C#N)C#N)cc3sc24)s1,ITIC-Th1,,ITIC-Th1,Fluorines should be markush bonds. Disjointed structure,,,
O=C(c1cc(F)c(F)cc1C/1=C(C#N)/C#N)C1=C/c1sc2c3c(c4cc5c(c6sc7cc(/C=C8C(c9cc(F)c(F)cc9C\8=C(C#N)\C#N)=O)sc7c6C5(c5sc(CCCCCC)cc5)c5sc(CCCCCC)cc5)cc4C3(c3sc(CCCCCC)cc3)c3sc(CCCCCC)cc3)sc2c1,O=C(c1cc(F)c(F)cc1C/1=C(C#N)/C#N)C1=C/c1sc2c3c(c4cc5c(c6sc7cc(/C=C8C(c9cc(F)c(F)cc9C\8=C(C#N)\C#N)=O)sc7c6C5(c5sc([R14])cc5)c5sc([R14])cc5)cc4C3(c3sc([R14])cc3)c3sc([R14])cc3)sc2c1,ITIC-Th2,,ITIC-Th2,,,,
O=C(c1ccc(OC)cc1C/1=C(C#N)/C#N)C1=C/c1sc2c3c(c4cc5c(c6sc7cc(/C=C8C(c9ccc(OC)cc9C\8=C(C#N)\C#N)=O)sc7c6C5(c5sc(CCCCCC)cc5)c5sc(CCCCCC)cc5)cc4C3(c3sc(CCCCCC)cc3)c3sc(CCCCCC)cc3)sc2c1,O=C(c1ccc(OC)cc1C/1=C(C#N)/C#N)C1=C/c1sc2c3c(c4cc5c(c6sc7cc(/C=C8C(c9ccc(OC)cc9C\8=C(C#N)\C#N)=O)sc7c6C5(c5sc([R14])cc5)c5sc([R14])cc5)cc4C3(c3sc([R14])cc3)c3sc([R14])cc3)sc2c1,ITIC-Th3,,ITIC-Th3,,,,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c4sc(/C=C5C(c6c(C)scc6C\5=C(C#N)\C#N)=O)cc4sc3c3cc4c(c5sc6cc(/C=C7C(c8c(C)scc8C\7=C(C#N)\C#N)=O)sc6c5C(c5ccc(CCCCCC)cc5)4c4ccc(CCCCCC)cc4)cc32)cc1,[R14]c1ccc(C2(c3ccc([R14])cc3)c3c4sc(/C=C5C(c6c(C)scc6C\5=C(C#N)\C#N)=O)cc4sc3c3cc4c(c5sc6cc(/C=C7C(c8c(C)scc8C\7=C(C#N)\C#N)=O)sc6c5C(c5ccc([R14])cc5)4c4ccc([R14])cc4)cc32)cc1,MeIC,,MeIC,,,,
O=C(c1cscc1C/1=C(C#N)/C#N)C1=C/c1sc(c2sc3cc4c(C(c5ccc(CCCCCC)cc5)(c5ccc(CCCCCC)cc5)c5cc(/C=C6C(c7cscc7C\6=C(C#N)\C#N)=O)sc55)c5sc4cc3c2C2(c3ccc(CCCCCC)cc3)c3ccc(CCCCCC)cc3)c2c1,O=C(c1cscc1C/1=C(C#N)/C#N)C1=C/c1sc(c2sc3cc4c(C(c5ccc([R14])cc5)(c5ccc([R14])cc5)c5cc(/C=C6C(c7cscc7C\6=C(C#N)\C#N)=O)sc55)c5sc4cc3c2C2(c3ccc([R14])cc3)c3ccc([R14])cc3)c2c1,ITIC5,,ITIC5,,,,
Cc1scc(C/2=C(C#N)/C#N)c1C(C2=C/c1sc(c2sc3cc4c(C(c5cc(/C=C6C(c7c(C)scc7C\6=C(C#N)\C#N)=O)sc55)(c6ccc(CCCCCC)cc6)c6ccc(CCCCCC)cc6)c5sc4cc3c2C(c2ccc(CCCCCC)cc2)2c3ccc(CCCCCC)cc3)c2c1)=O,Cc1scc(C/2=C(C#N)/C#N)c1C(C2=C/c1sc(c2sc3cc4c(C(c5cc(/C=C6C(c7c(C)scc7C\6=C(C#N)\C#N)=O)sc55)(c6ccc([R14])cc6)c6ccc([R14])cc6)c5sc4cc3c2C(c2ccc([R14])cc2)2c3ccc([R14])cc3)c2c1)=O,MeIC2,,MeIC2,,,,
CC(CC)CCCCC1(c2c(c3sc(c4c(F)cc(c5sc(c6c(C(CC(CC)CCCC)7CC(CC)CCCC)cc(/C=C8C(c9ccccc9C\8=C(C#N)\C#N)=O)s6)c7c5)c(F)c4)cc13)sc(/C=C1C(c3ccccc3C\1=C(C#N)\C#N)=O)c2)CC(CC)CCCC,[R4]C1(c2c(c3sc(c4c(F)cc(c5sc(c6c(C([R4])7[R4])cc(/C=C8C(c9ccccc9C\8=C(C#N)\C#N)=O)s6)c7c5)c(F)c4)cc13)sc(/C=C1C(c3ccccc3C\1=C(C#N)\C#N)=O)c2)[R4],DF-PCIC,,DF-PCIC,,,,
CC(CC)CCCCC1(c2c(c3sc(c4c(F)cc(c5sc(c6c(C(CC(CC)CCCC)7CC(CC)CCCC)cc(/C=C8C(c9cc%10ccccc%10cc9C\8=C(C#N)\C#N)=O)s6)c7c5)c(F)c4)cc13)sc(/C=C1C(c3cc4ccccc4cc3C\1=C(C#N)\C#N)=O)c2)CC(CC)CCCC,[R4]C1(c2c(c3sc(c4c(F)cc(c5sc(c6c(C([R4])7[R4])cc(/C=C8C(c9cc%10ccccc%10cc9C\8=C(C#N)\C#N)=O)s6)c7c5)c(F)c4)cc13)sc(/C=C1C(c3cc4ccccc4cc3C\1=C(C#N)\C#N)=O)c2)[R4],DF-PCNC,,DF-PCNC,,,,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c4sc(/C=C5C(c6ccsc6C\5=C(C#N)\C#N)=O)cc4sc3c3cc4c(c5sc6cc(/C=C7C(c8ccsc8C\7=C(C#N)\C#N)=O)sc6c5C(c5ccc(CCCCCC)cc5)4c4ccc(CCCCCC)cc4)cc32)cc1,[R14]c1ccc(C2(c3ccc([R14])cc3)c3c4sc(/C=C5C(c6ccsc6C\5=C(C#N)\C#N)=O)cc4sc3c3cc4c(c5sc6cc(/C=C7C(c8ccsc8C\7=C(C#N)\C#N)=O)sc6c5C(c5ccc([R14])cc5)4c4ccc([R14])cc4)cc32)cc1,ITCT,wrong structure,ITCT,S wrong position,,,
CC(CCCCCC)CCCCCCCCC1(CC(CCCCCC)CCCCCCCC)c2cc(/C=C3C(c4ccccc4C\3=C(C#N)\C#N)=O)sc2c2cc3c(c4sc(/C=C5C(c6ccccc6C\5=C(C#N)\C#N)=O)cc4C(CC(CCCCCC)CCCCCCCC)3CC(CCCCCC)CCCCCCCC)cc21,[R1]C1([R1])c2cc(/C=C3C(c4ccccc4C\3=C(C#N)\C#N)=O)sc2c2cc3c(c4sc(/C=C5C(c6ccccc6C\5=C(C#N)\C#N)=O)cc4C([R1])3[R1])cc21,IDTIC,,IDTIC,,,,
CC(CCCCCC)CCCCCCCCC1(CC(CCCCCC)CCCCCCCC)c2c3sc(/C=C4C(c5ccccc5C\4=C(C#N)\C#N)=O)cc3sc2c2cc3c(c4sc5cc(/C=C6C(c7ccccc7C\6=C(C#N)\C#N)=O)sc5c4C(CC(CCCCCC)CCCCCCCC)3CC(CCCCCC)CCCCCCCC)cc21,[R1]C1([R1])c2c3sc(/C=C4C(c5ccccc5C\4=C(C#N)\C#N)=O)cc3sc2c2cc3c(c4sc5cc(/C=C6C(c7ccccc7C\6=C(C#N)\C#N)=O)sc5c4C([R1])3[R1])cc21,IDTTIC,,IDTTIC,,,,
CCCCCCC1(CCCCCC)c2c(c3cc(C(c4ccc(CCCCCC)cc4)(c4c5sc(c6ccc(/C=C7SC(N(CC)C\7=O)=S)c7c6nn(CCCCCC)n7)c4)c4ccc(CCCCCC)cc4)c5cc31)cc1c(c3c(C1(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)cc(c1c4nn(CCCCCC)nc4c(/C=C4C(N(C(S/4)=S)CC)=O)cc1)s3)c2,[R14]C1([R14])c2c(c3cc(C(c4ccc([R14])cc4)(c4c5sc(c6ccc(/C=C7SC(N(CC)C\7=O)=S)c7c6nn([R14])n7)c4)c4ccc([R14])cc4)c5cc31)cc1c(c3c(C1(c1ccc([R14])cc1)c1ccc([R14])cc1)cc(c1c4nn([R14])nc4c(/C=C4C(N(C(S/4)=S)CC)=O)cc1)s3)c2,DTFBR,,DTFBR,,,,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3c3sc(C=C5C(=O)c6cc(F)ccc6C5=C(C#N)C#N)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(C=C3C(=O)c5cc(F)ccc5C3=C(C#N)C#N)sc24)cc1,*c1ccc(C2(c3ccc(*)cc3)c3cc4c(cc3c3sc(C=C5C(=O)c6cc(F)ccc6C5=C(C#N)C#N)cc32)C(c2ccc(*)cc2)(c2ccc(*)cc2)c2cc(C=C3C(=O)c5cc(F)ccc5C3=C(C#N)C#N)sc24)cc1,TPT-2F,,TPT-2F,Fluorines should be markush bonds,,,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c4sc(/C=C5C(c6cc(F)c(F)cc6C\5=C(C#N)\C#N)=O)cc4sc3c3sc4c5c(c6sc7cc(/C=C8C(c9cc(F)c(F)cc9C\8=C(C#N)\C#N)=O)sc7c6C5(c5ccc(CCCCCC)cc5)c5ccc(CCCCCC)cc5)sc4c32)cc1,[R14]c1ccc(C2(c3ccc([R14])cc3)c3c4sc(/C=C5C(c6cc(F)c(F)cc6C\5=C(C#N)\C#N)=O)cc4sc3c3sc4c5c(c6sc7cc(/C=C8C(c9cc(F)c(F)cc9C\8=C(C#N)\C#N)=O)sc7c6C5(c5ccc([R14])cc5)c5ccc([R14])cc5)sc4c32)cc1,6TIC-4F,"same structure, different labels",6TIC-4F,,,,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc(/C=C4C(c5cc(F)c(F)cc5C\4=C(C#N)\C#N)=O)sc3c3sc4c5c(c6sc(/C=C7C(c8cc(F)c(F)cc8C\7=C(C#N)\C#N)=O)cc6C5(c5ccc(CCCCCC)cc5)c5ccc(CCCCCC)cc5)sc4c32)cc1,[R14]c1ccc(C2(c3ccc([R14])cc3)c3cc(/C=C4C(c5cc(F)c(F)cc5C\4=C(C#N)\C#N)=O)sc3c3sc4c5c(c6sc(/C=C7C(c8cc(F)c(F)cc8C\7=C(C#N)\C#N)=O)cc6C5(c5ccc([R14])cc5)c5ccc([R14])cc5)sc4c32)cc1,F6IC,,4TIC-4F,Similar to TTIC-F,names are equivalent in literature,,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(c4cc5c(c6sc7cc(c8ccc(/C=C9S/C(N(CC)C\9=O)=C(C#N)/C#N)c9c8nsn9)sc7c6C(c6ccc(CCCCCC)cc6)5c5ccc(CCCCCC)cc5)cc42)sc2cc(c4ccc(/C=C5S/C(N(CC)C\5=O)=C(C#N)/C#N)c5c4nsn5)sc23)cc1,[R14]c1ccc(C2(c3ccc([R14])cc3)c3c(c4cc5c(c6sc7cc(c8ccc(/C=C9S/C(N(CC)C\9=O)=C(C#N)/C#N)c9c8nsn9)sc7c6C(c6ccc([R14])cc6)5c5ccc([R14])cc5)cc42)sc2cc(c4ccc(/C=C5S/C(N(CC)C\5=O)=C(C#N)/C#N)c5c4nsn5)sc23)cc1,ITBTR-C2,,ITBTR-C2,,,,
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(c4cc5c(c6sc7cc(c8ccc(/C=C9S/C(N(CCCC)C\9=O)=C(C#N)/C#N)c9c8nsn9)sc7c6C(c6ccc(CCCCCC)cc6)5c5ccc(CCCCCC)cc5)cc42)sc2cc(c4ccc(/C=C5S/C(N(CCCC)C\5=O)=C(C#N)/C#N)c5c4nsn5)sc23)cc1,[R14]c1ccc(C2(c3ccc([R14])cc3)c3c(c4cc5c(c6sc7cc(c8ccc(/C=C9S/C(N(CCCC)C\9=O)=C(C#N)/C#N)c9c8nsn9)sc7c6C(c6ccc([R14])cc6)5c5ccc([R14])cc5)cc42)sc2cc(c4ccc(/C=C5S/C(N(CCCC)C\5=O)=C(C#N)/C#N)c5c4nsn5)sc23)cc1,ITBTR-C4,,ITBTR-C4,Similar to BTA13,,,
CCCCCCc1ccc(C2(c3c(c4cc5c(c6sc7cc(c8ccc(/C=C9S/C(N(CCCCCC)C\9=O)=C(C#N)/C#N)c9c8nsn9)sc7c6C(c6ccc(CCCCCC)cc6)5c5ccc(CCCCCC)cc5)cc42)sc2c3sc(c3ccc(/C=C4S/C(N(CCCCCC)C\4=O)=C(C#N)/C#N)c4c3nsn4)c2)c2ccc(CCCCCC)cc2)cc1,[R14]c1ccc(C2(c3c(c4cc5c(c6sc7cc(c8ccc(/C=C9S/C(N(CCCCCC)C\9=O)=C(C#N)/C#N)c9c8nsn9)sc7c6C(c6ccc([R14])cc6)5c5ccc([R14])cc5)cc42)sc2c3sc(c3ccc(/C=C4S/C(N(CCCCCC)C\4=O)=C(C#N)/C#N)c4c3nsn4)c2)c2ccc([R14])cc2)cc1,ITBTR-C6,,ITBTR-C6,,,,
